fichier,siren,cloture,nom,ville,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,total_bilan,subv_pct,cac_certifie,statut,score,niveau,pts_rent,pts_soli,pts_liqu,pts_auto,pts_gouv,error
402542534_31122016.pdf,40254253400043,2016-12-31,ASSOCIATION A.D.P.I.,PARIS,1692833,-30560,3449,1229179,922412,1507859,6,true,ambigu,83,A,14.1,25,20,14.1,10,
402542534_31122017.pdf,40254253400043,2017-12-31,Association A.D.P.I.,PARIS,1677348,-42104,-52058,1177121,130771,1889545,0,true,deficit,61,B,13.7,19.5,3.1,15.0,10,
402542534_31122018.pdf,40254253400043,2018-12-31,ASSOCIATION A.D.P.I.,PARIS,1272913,-147503,-249250,927871,173398,1631555,0,true,deficit,57,C,9.2,17.8,5.4,15.0,10,
402542534_31122019.pdf,,2019-12-31,ADPI,PARIS,1249802,-39333,-19373,908498,171721,1542752,0,false,deficit,52,C,13.4,18.4,5.5,15.0,0,
402542534_31122020.pdf,40254253400043,2020-12-31,Association A.D.P.I.,PARIS,941160,-71044,-145510,762988,328680,1782691,0,true,deficit,64,B,11.2,13.4,14.0,15.0,10,
402542534_31122021.pdf,402542534,2021-12-31,ASSOCIATION A.D.P.I.,PARIS,535824,-398229,-540636,222352,906594,1738514,0,false,deficit,39,D,0,4.0,20,15.0,0,
402550784_31122008.pdf,40255078400019,2008-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,ETOILE SUR RHONE,914814,-1633,-1633,100132,325182,840372,49,true,deficit,51,C,14.9,3.7,14.2,7.7,10,
402550784_31122009.pdf,40255078400019,2009-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,ETOILE SUR RHONE,106166,,13475,61967,0,120959,89,true,excedent,43,C,15.0,16.0,0.0,1.7,10,
402550784_31122010.pdf,40255078400019,2010-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,ETOILE SUR RHONE,996878,-23174,-23174,893882,160928,893882,49,true,deficit,63,B,13.8,25,6.5,7.7,10,
402550784_31122011.pdf,402550784,2011-12-31,SEFRA - Station d'Expérimentation Fruits Rhône-Alpes,ETOILE SUR RHONE,927507,-5849,-5849,753101,25645,959181,47,true,deficit,58,C,14.7,24.5,1.1,8.0,10,
402550784_31122012.pdf,402550784,2012-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,ETOILE SUR RHONE,899626,-43562,-43562,759102,329154,943187,54,true,deficit,69,B,12.6,25,14.6,6.9,10,
402550784_31122013.pdf,40255078400019,2013-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,ETOILE SUR RHONE,1008613,9089,-53179,274910,158028,749372,75,true,ambigu,47,C,15.5,11.5,6.3,3.8,10,
402550784_31122014.pdf,402550784,2014-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,ETOILE SUR RHONE,973487,-3695,-3695,767794,515146,767794,48,true,deficit,78,B,14.8,25,20,7.8,10,
402550784_31122018.pdf,260681,2018-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,Etoile sur Rhone,939801,37284,46644,329475,51571,919678,59,true,excedent,47,C,17.0,11.2,2.2,6.1,10,
409908704_31122010.pdf,,2010-12-31,Association ADNA,BESANCON,475898,56991,4050,158216,379621,451696,82,false,excedent,55,C,21.0,10.9,20,2.7,0,
409908704_31122011.pdf,,2011-12-31,Association ADNA,BESANCON,404172,-144144,18304,186391,118044,409946,81,false,ambigu,29,D,0,14.2,11.7,2.9,0,
409908704_31122012.pdf,,2012-12-31,Association ADNA,BESANCON,551883,-159374,-100686,254237,131581,553102,87,true,deficit,37,D,0.6,14.4,9.5,2.0,10,
409908704_31122013.pdf,,2013-12-31,Association ADNA,BESANCON,846015,86614,37709,185888,76401,460154,79,false,excedent,40,C,20.1,12.6,3.6,3.2,0,
409908704_31122014.pdf,,2014-12-31,Association ADNA,BESANCON,915082,22316,41513,223763,131623,435760,78,false,excedent,41,C,16.2,16.0,5.8,3.3,0,
409908704_31122015.pdf,,2015-12-31,Association ADNA,BESANCON,1206355,54532,49982,170145,100890,524619,69,false,excedent,35,D,17.3,10.1,3.3,4.7,0,
409908704_31122017.pdf,662820349,2017-12-31,Association ADNA,BESANCON,1246528,46195,9149,16849,142077,681667,68,true,excedent,37,D,16.9,0.8,4.6,4.8,10,
409908704_31122018.pdf,,2018-12-31,Association ADNA,BESANCON,1400837,-100416,-26496,-82734,218408,655178,70,false,deficit,22,D,11.4,0,6.2,4.5,0,
410659478_31122008.pdf,,2008-12-31,Agence pour l'Education par le sport,,1015272,50444,29318,248176,376200,1141224,54,false,excedent,46,C,17.5,6.8,14.8,6.9,0,
410659478_31122008_rectif1.pdf,,2008-12-31,AGENCE POUR L'EDUCATION PAR LE SPORT,Paris,1009223,50444,29318,248176,376200,1141224,63,true,excedent,55,C,17.5,6.8,14.9,5.6,10,
410659478_31122009.pdf,,2009-12-31,L'Agence pour l'Education par le Sport,Paris,1156776,47873,21519,267987,349764,1050597,52,true,excedent,54,C,17.1,8.0,12.1,7.2,10,
410659478_31122010.pdf,,2010-12-31,L AGENCE POUR L EDUCATION PAR LE SPORT,Paris,1105877,-14785,-23755,244400,253867,1075652,57,true,deficit,47,C,14.3,7.1,9.2,6.5,10,
410659478_31122011.pdf,,2011-12-31,Agence pour l'Education par le Sport,Paris,1224302,-2334,4584,247184,234870,1001501,62,true,ambigu,46,C,14.9,7.7,7.7,5.7,10,
410659478_31122012.pdf,,2012-12-31,L'Agence pour l'Education par le Sport,Paris,1772406,48782,270507,483081,450235,836662,51,true,excedent,62,B,16.4,18.0,10.2,7.4,10,
410659478_31122013.pdf,,2013-12-31,L AGENCE POUR L EDUCATION PAR LE SPORT,Paris,1312489,-65392,-128488,354693,269646,736745,65,true,deficit,51,C,12.5,15.0,8.2,5.3,10,
410659478_31122014.pdf,,2014-12-31,L AGENCE POUR L EDUCATION PAR LE SPORT,Paris,970086,-28056,-26056,328537,269511,609632,81,true,deficit,54,C,13.6,16.8,11.1,2.9,10,
410659478_31122015.pdf,,2015-12-31,L AGENCE POUR L EDUCATION PAR LE SPORT,Paris,1351794,21855,21855,350392,315769,852718,97,true,excedent,48,C,15.8,12.8,9.3,0.5,10,
410659478_31122016.pdf,,2016-12-31,FAIS-NOUS REVER - L'AGENCE POUR L'EDUCATION PAR LE SPORT,PARIS,2170361,-12471,-12238,338154,262393,1344281,90,false,deficit,29,D,14.7,7.9,4.8,1.5,0,
410659478_31122017.pdf,,2017-12-31,"FAIS-NOUS REVER, L'AGENCE POUR L'EDUCATION PAR LE SPORT",Paris,2018163,-92902,-75672,262481,54031,1126929,49,true,deficit,39,D,12.7,7.3,1.1,7.7,10,
410659478_31122018.pdf,,2018-12-31,FAIS NOUS REVER - L'AGENCE POUR L'EDUCATION PAR LE SPORT,PARIS,2421053,53800,49243,311724,218886,1371717,74,true,excedent,41,C,16.1,7.1,3.6,3.9,10,
410659478_31122019.pdf,,2019-12-31,"FAIS-NOUS REVER, L'AGENCE POUR L'EDUCATION PAR LE SPORT",PARIS,4667274,46146,46146,357870,421490,3068369,83,true,excedent,35,D,15.5,3.6,3.6,2.6,10,
410659478_31122020.pdf,,2020-12-31,FAIS NOUS REVER - L'AGENCE POUR L'EDUCATION PAR LE SPORT,PARIS,5627103,17931,-13664,344207,1753417,7066263,58,true,ambigu,46,C,15.2,1.5,12.5,6.3,10,
410659478_31122021.pdf,,2021-12-31,FAIS-NOUS REVER L'AGENCE POUR L'EDUCATION PAR LE SPORT,PARIS,7070181,5338,5338,349544,494266,5289406,58,true,excedent,36,D,15.0,2.1,2.8,6.3,10,
410670616_31122010.pdf,,2010-12-31,ASSOCIATION PREVENTION PEI,LE PORT,317421,25165,-51344,137869,234209,258033,96,true,ambigu,66,B,19.0,16.7,20,0.6,10,
410670616_31122011.pdf,,2011-12-31,ASSOCIATION PREVENTION PEI,LE PORT,484002,63484,56933,194802,175627,319176,89,true,excedent,67,B,21.6,19.1,14.5,1.7,10,
410670616_31122012.pdf,,2012-12-31,ASSOCIATION PREVENTION PEI,LE PORT,430463,111510,62116,261175,245918,394421,97,true,excedent,79,B,28.0,20.7,20,0.5,10,
410670616_31122013.pdf,,2013-12-31,ASSOCIATION PREVENTION PEI,LE PORT,571792,8763,14232,273621,264333,422405,28,true,excedent,75,B,15.8,20.2,18.5,10.8,10,
410670616_31122014.pdf,,2014-12-31,ASSOCIATION PREVENTION PEI,LE PORT,669007,-33163,-22984,249781,251411,453615,81,true,deficit,58,C,12.5,17.2,15.0,2.9,10,
410670616_31122015.pdf,,2015-12-31,ASSOCIATION DE PREVENTION PAR DES PRATIQUES EDUCATIVES INFORMELLES,LE PORT,773292,-27106,-29887,235038,259311,541762,87,true,deficit,52,C,13.2,13.6,13.4,2.0,10,
410670616_31122016.pdf,,2016-12-31,ASSOCIATION DE PREVENTION PAR DES PRATIQUES EDUCATIVES INFORMELLES,LE PORT,1176276,-7808,-52856,181465,395557,645396,89,true,deficit,49,C,14.7,8.8,13.5,1.7,10,
410670616_31122017.pdf,,2017-12-31,ASSOCIATION DE PREVENTION PAR DES PRATIQUES EDUCATIVES INFORMELLES,LE PORT,1725869,90972,9243,190673,239930,852629,77,true,excedent,44,C,17.6,7.0,5.6,3.5,10,
410670616_31122018.pdf,,2018-12-31,ASSOCIATION DE PREVENTION PAR DES PRATIQUES EDUCATIVES INFORMELLES,LA POSSESSION,1789726,-182156,-48167,142500,68466,809812,67,true,deficit,32,D,9.9,5.5,1.5,5.0,10,
410670616_31122020.pdf,,2020-12-31,Association de Prévention par des Pratiques Educatives Informelles,LA POSSESSION,1777228,85518,70209,246967,431977,1250019,69,true,excedent,48,C,17.4,6.2,9.7,4.7,10,
413627894_31122006.pdf,,2006-12-31,ASSOCIATION REGIE DE QUARTIERS CLICHY SOUS BOIS / MONTFERMEIL,CLICHY SOUS BOIS,846857,13450,8626,203911,10303,385449,28,true,excedent,54,C,15.8,16.5,0.5,10.8,10,
413627894_31122007.pdf,,2007-12-31,Association Régie de Quartiers Clichy sous Bois / Montfermeil « La Rose des Vents »,Clichy-sous-Bois,1066432,22780,-4850,229061,102602,410788,30,true,ambigu,58,C,16.1,17.4,3.8,10.5,10,
413627894_31122008.pdf,,2008-12-31,ASSOCIATION REGIE DE QUARTIERS CLICHY SOUS BOIS / MONTFERMEIL LA ROSE DES VENTS,CLICHY SOUS BOIS,1112058,-29014,-32787,196274,53829,387751,29,true,deficit,52,C,13.7,15.8,1.9,10.6,10,
418008561_31122006.pdf,,2006-12-31,BRAILLENET,PARIS,469924,2050,16147,223398,138962,380304,27,true,excedent,66,B,15.2,18.4,11.8,11.0,10,
418008561_31122007.pdf,,2007-12-31,BrailleNet,PARIS,331281,-21541,-9261,230276,145158,309022,22,true,deficit,74,B,11.7,23.3,17.5,11.7,10,
418008561_31122008.pdf,,2008-12-31,BRAILLENET,PARIS,392458,-997,-9034,225979,78641,444987,18,true,deficit,61,B,14.9,15.9,8.0,12.3,10,
418008561_31122009.pdf,418008561,2009-12-31,BRAILLENET,Paris,473857,1161,11440,237051,190137,360286,24,true,excedent,73,B,15.1,20.6,16.1,11.4,10,
418008561_31122010.pdf,,2010-12-31,BRAILLENET,PARIS,633235,7126,8491,232681,169342,405344,36,true,excedent,64,B,15.6,17.9,10.7,9.6,10,
418008561_31122011.pdf,418805610,2011-12-31,BRAILLENET,PARIS,607160,-13070,56091,297823,27065,396823,27,true,ambigu,60,B,13.9,23.5,1.8,11.0,10,
418008561_31122012.pdf,418805610,2012-12-31,BRAILLENET,Paris,483089,8603,189383,297285,93809,646088,34,true,excedent,58,C,15.9,14.4,7.8,9.9,10,
418008561_31122014.pdf,418800310,2014-12-31,BRAILLENET,Ivry-sur-Seine,509167,-47795,14749,542911,208427,657951,43,true,ambigu,70,B,10.3,25,16.4,8.5,10,
420208779_31122022.pdf,,2022-12-31,Association Initiative Sud Luberon,LA TOUR D'AIGUES,52958,-28565,-29195,445211,149315,465433,89,true,deficit,57,C,0,25,20,1.7,10,
420208779_31122023.pdf,,2023-12-31,Association Initiative Sud Luberon,LA TOUR D'AIGUES,90995,1433,1814,385579,105841,409537,87,true,excedent,73,B,15.8,25,20,2.0,10,
421133398_31122015.pdf,,2015-12-31,EUROSCIENCE,STRASBOURG,352471,-64358,-64230,17781,303,329270,53,true,deficit,25,D,5.9,1.7,0.0,7.1,10,
421133398_31122016.pdf,,2016-12-31,EUROSCIENCE,STRASBOURG,422968,-64415,-98975,-81581,6540,126138,74,true,deficit,22,D,7.4,0,0.6,3.9,10,
421649591_31122006.pdf,,2006-12-31,ASS UNIVERSTE INTERN ETE DU CINEMA,,619298,113050,121702,-77878,9487,229683,78,false,excedent,28,D,24.1,0,0.6,3.3,0,
421649591_31122007.pdf,,2007-12-31,ASS UNIVERSTE INTERN ETE DU CINEMA,,543094,42650,29736,-48141,327,68356,89,false,excedent,21,D,18.9,0,0.0,1.7,0,
421649591_31122008.pdf,,2008-12-31,ASS UNIVERSTE INTERN ETE DU CINEMA,,566947,34164,32148,-15993,0,46742,85,false,excedent,20,D,18.0,0,0.0,2.3,0,
421649591_31122010.pdf,,,,,,,,,,,,,,8,E,0,0,0,7.5,0,
421649591_31122010_rectif1.pdf,,2010-12-31,EMERGENCE,PARIS,489334,17986,17665,2268,46,75393,74,false,excedent,22,D,16.8,0.9,0.0,3.9,0,
440238236_31122008.pdf,,2008-12-31,SUD OUEST EMPLOI,,390398,-11445,-9092,8659,62719,802578,90,false,deficit,22,D,13.5,0.3,6.4,1.5,0,
440238236_31122019.pdf,,2019-12-31,SUD OUEST EMPLOI,SAINT-GENIS-LAVAL,671528,76119,54504,199785,67003,372629,75,true,excedent,55,C,20.7,16.8,4.0,3.8,10,
440238236_31122020.pdf,,2020-12-31,SUD OUEST EMPLOI,SAINT-GENIS-LAVAL,604433,61353,74908,274693,424191,425453,82,true,excedent,73,B,20.1,20.2,20,2.7,10,
440238236_31122021.pdf,,2021-12-31,SUD OUEST EMPLOI,SAINT-GENIS-LAVAL,611542,38978,32856,307549,205985,423878,80,true,excedent,67,B,18.2,22.7,13.5,3.0,10,
440238236_31122022.pdf,,2022-12-31,SUD OUEST EMPLOI,BRIGNAIS,637008,-54974,-46873,260676,205985,396756,80,true,deficit,57,C,10.7,20.5,12.9,3.0,10,
440238236_31122023.pdf,,2023-12-31,Association SUD OUEST EMPLOI,BRIGNAIS,800974,-30623,-66025,194649,378002,395496,81,false,deficit,50,C,13.1,15.4,18.9,2.9,0,
454028242_31122013.pdf,,2013-12-31,MAISON DE QUARTIER LAURIERS WEBBE,POINTE A PITRE,564483,67748,70852,212232,52241,74419,86,false,excedent,52,C,21.0,25,3.7,2.1,0,
454028242_31122015.pdf,,2015-12-31,Association Maison de Quartiers Lauriers/Webbe,Pointe-à-Pitre,984341,-426,2508,223986,98921,141029,82,false,ambigu,47,C,15.0,25,4.0,2.7,0,
454028242_31122016.pdf,,2016-12-31,Maison de Quartier Lauriers/Webbe,Pointe-à-Pitre,851716,-135087,96307,320293,48070,147631,76,true,ambigu,48,C,7.1,25,2.3,3.6,10,
454028242_31122017.pdf,,2017-12-31,Maison de Quartier Lauriers/Webbe,Pointe-à-Pitre,633797,-35264,-25773,-346066,32972,148624,87,true,deficit,26,D,12.2,0,2.1,2.0,10,
454028242_31122018.pdf,,2018-12-31,Association Maison de Quartier Lauriers/Webbe,Baie-Mahault,647695,67552,47148,-298919,85210,232294,89,false,excedent,27,D,20.2,0,5.3,1.7,0,
491440822_31122008.pdf,,2008-12-31,ASP 83,TOULON,598556,40816,40851,35398,12949,102228,0,true,excedent,55,C,18.4,10.8,0.9,15.0,10,
491440822_31122009.pdf,,2009-12-31,SOCIETE DE COMMISSAIRES AUX COMPTES,La Garde,850096,14503,14503,136175,833593,850096,0,false,excedent,56,C,15.9,5.0,20,15.0,0,
491440822_31122010.pdf,,2010-12-31,ASSOCIATION SERVICES A LA PERSONNE 83,TOULON,915892,10307,8584,-12311,52439,148137,1,false,excedent,33,D,15.6,0,2.3,14.9,0,
491440822_31122012.pdf,,2012-12-31,ASS. A.S.P 83,TOULON,1042334,-69100,-69551,-88962,17839,153945,0,false,deficit,27,D,11.7,0,0.7,15.0,0,
491440822_31122013.pdf,,2013-12-31,ASS. A.S.P 83,TOULON,1187219,-73826,-53750,-142713,18419,129843,2,false,deficit,27,D,11.9,0,0.6,14.7,0,
491440822_31122014.pdf,,2014-12-31,ASS. A.S.P 83,TOULON,1188590,50340,37728,162713,42495,142660,1,false,excedent,58,C,17.1,25,1.4,14.9,0,
491440822_31122015.pdf,,2015-12-31,ASS. A.S.P 83,TOULON,1302219,57461,43280,-81705,76779,209306,9,false,excedent,33,D,17.2,0,2.4,13.7,0,
491440822_31122016.pdf,,2016-12-31,ASS. A.S.P 83,TOULON,1431279,30589,29036,-52668,72117,224172,11,false,excedent,32,D,16.1,0,2.0,13.4,0,
491440822_31122017.pdf,,2017-12-31,ASS. A.S.P 83,TOULON,1532670,29296,29259,-17409,111705,291177,11,false,excedent,32,D,16.0,0,2.9,13.4,0,
491440822_31122018.pdf,,2018-12-31,ASSOCIATION ASP83,TOULON,1409108,87800,89162,106571,84356,250746,7,true,excedent,58,C,18.1,13.3,2.4,14.0,10,
491440822_31122019.pdf,,2019-12-31,ASS. A.S.P 83,TOULON,1244371,-72992,-75384,-181955,31288,144449,4,false,deficit,28,D,12.1,0,1.0,14.4,0,
491440822_31122020.pdf,,2020-12-31,ASS. A.S.P 83,TOULON,1081008,-65739,-63910,-247865,124121,232632,2,false,deficit,31,D,12.0,0,4.6,14.7,0,
498303320_31122016.pdf,,2016-12-31,1000 VISAGES PRODUCTION,EVRY,544299,-6117,21283,129217,214614,324244,71,true,ambigu,57,C,14.4,12.5,15.8,4.4,10,
498303320_31122017.pdf,,2017-12-31,1000 VISAGES PRODUCTION,EVRY,408523,-47062,36299,175516,153463,313377,77,true,ambigu,55,C,9.2,17.5,15.0,3.5,10,
498303320_31122018.pdf,,2018-12-31,1000 Visages Production,EVRY,547209,-19854,-14650,144704,145867,290931,88,true,deficit,51,C,13.2,15.5,10.7,1.8,10,
498303320_31122019.pdf,,2019-12-31,1000 Visages Production,EVRY,650448,88978,46231,189833,204391,374244,61,true,excedent,66,B,21.8,15.9,12.6,5.9,10,
498837129_31122011.pdf,498837129,2011-12-31,LE TEMPS DU DOMICILE,EVREUX,4117628,19706,18557,231130,654538,1418530,3,true,excedent,51,C,15.2,5.1,6.4,14.6,10,
498837129_31122013.pdf,,2013-12-31,LE TEMPS DU DOMICILE,EVREUX,4617891,-32067,-23478,169641,300824,1188400,27,true,deficit,43,C,14.7,4.5,2.6,11.0,10,
498837129_31122014.pdf,,2014-12-31,LE TEMPS DU DOMICILE,EVREUX,4582589,-103091,-68621,107513,274307,1198482,3,true,deficit,44,C,13.9,2.8,2.4,14.6,10,
498837129_31122015.pdf,,2015-12-31,LE TEMPS DU DOMICILE,EVREUX,4359112,-159415,-141663,-34150,199825,1229684,2,true,deficit,40,C,13.2,0,1.8,14.7,10,
498837129_31122016.pdf,498837129,2016-12-31,LE TEMPS DU DOMICILE,EVREUX,4472689,24087,53078,247767,142821,1118249,7,true,excedent,48,C,15.3,6.9,1.3,14.0,10,
498837129_31122017.pdf,49883712900019,2017-12-31,LE TEMPS DU DOMICILE,EVREUX,4491332,106465,16667,258013,162640,1353651,7,true,excedent,48,C,16.2,6.0,1.4,14.0,10,
498837129_31122018.pdf,498837129,2018-12-31,LE TEMPS DU DOMICILE,EVREUX,4349852,-103586,-66559,-30964,478924,1115805,2,true,deficit,43,C,13.8,0,4.4,14.7,10,
498837129_31122019.pdf,498837129,2019-12-31,LE TEMPS DU DOMICILE,EVREUX,4294773,-194789,-127176,-149607,30912,787051,2,true,deficit,38,D,12.7,0,0.3,14.7,10,
498837129_31122020.pdf,49883712900019,2020-12-31,Le Temps du Domicile,EVREUX,4210446,-144871,-144943,-471041,2232,1498812,1,true,deficit,38,D,13.3,0,0.0,14.9,10,
537866782_31122021.pdf,,2021-12-31,Association ASS POUR LE LOGEMENT DES JEUNES EN VAL D'OISE,PONTOISE,3083406,7738,-7959,-47823,418098,976292,27,false,ambigu,32,D,15.1,0,5.4,11.0,0,
777927203_31122006.pdf,777927203,2006-12-31,ASS ADAPAC,BRIVE LA GAILLARDE,9014316,481278,587165,1434306,2079961,3114640,1,true,excedent,66,B,17.7,14.4,9.2,14.9,10,
777927203_31122007.pdf,777927203,2007-12-31,ASS ADAPAC,Brive La Gaillarde,9914439,519777,591887,2026193,888121,3878280,1,true,excedent,62,B,17.6,16.3,3.6,14.9,10,
777927203_31122008.pdf,777927203,2008-12-31,ASS ADAPAC,BRIVE LA GAILLARDE,10699314,527204,576493,2660928,2706505,5303315,1,true,excedent,68,B,17.5,15.7,10.1,14.9,10,
777927203_31122009.pdf,,2009-12-31,Association ADAPAC,,10586422,-61767,2306,2663235,2851327,5233007,0,true,ambigu,66,B,14.7,15.9,10.8,15.0,10,
777927203_31122010.pdf,,2010-12-31,Association ADAPAC,,10939704,-151601,-165858,2497377,2893965,5154225,0,true,deficit,65,B,14.3,15.1,10.6,15.0,10,
777927203_31122011.pdf,,2011-12-31,Association ADAPAC,,11261202,-206420,-215368,2282009,2496813,4844908,1,true,deficit,63,B,14.1,14.7,8.9,14.9,10,
777927203_31122012.pdf,,2012-12-31,Association ADAPAC,TULLE,4604965,688065,604965,3688065,1064971,4844908,82,true,excedent,68,B,22.5,23.8,9.3,2.7,10,
778488510_31082008.pdf,,2008-08-31,Association IPERMA,,1025845,-53812,9935,144698,115251,964778,41,false,ambigu,31,D,12.4,4.7,4.5,8.9,0,
780508297_31122011.pdf,,,,,,,,,,,,false,,8,E,0,0,0,7.5,0,
780508297_31122012.pdf,,,,,,,,,,,,false,,8,E,0,0,0,7.5,0,
780508297_31122013.pdf,,,,,,,,,,,,false,,8,E,0,0,0,7.5,0,
780508297_31122014.pdf,,,,,,,,,,,,false,,8,E,0,0,0,7.5,0,
780508297_31122015.pdf,,,,,,,,,,,,false,,8,E,0,0,0,7.5,0,
780508297_31122016.pdf,,,,,,,,,,,,false,,8,E,0,0,0,7.5,0,
780508297_31122017.pdf,,,,,,,,,,,,false,,8,E,0,0,0,7.5,0,
780508297_31122017_rectif1.pdf,,2017-12-31,ASDAPA,BEAUVAIS,14926122,-15712,47740,-1143915,938134,3635442,4,true,ambigu,42,C,14.9,0,2.5,14.4,10,
780508297_31122018.pdf,,2018-12-31,ASDAPA,BEAUVAIS,13971804,0,-495555,-1465406,563213,3259996,1,true,deficit,42,C,15.0,0,1.6,14.9,10,
784180440_30092020.pdf,,2020-09-30,CONCORDIA,Paris,1696544,25678,25678,-92771,336468,1426374,61,true,excedent,40,C,15.8,0,7.9,5.9,10,
784180440_30092021.pdf,,2021-09-30,CONCORDIA,PARIS,2638866,111686,94725,5779,404979,1540999,64,true,excedent,39,D,17.1,0.1,6.1,5.4,10,
784180440_31122018.pdf,,2018-12-31,CONCORDIA,PARIS,2591791,213544,213544,123403,22707,1101151,52,true,excedent,40,C,19.1,3.5,0.4,7.2,10,
784180440_31122019.pdf,,2019-12-31,CONCORDIA,Paris,2614494,-407878,17830,112613,50584,1085279,54,true,ambigu,28,D,7.2,3.2,0.8,6.9,10,
801146432_31122019.pdf,,2019-12-31,ASSOCIATION LANDES RESSOURCERIE,AIRE SUR ADOUR,866742,-139748,-126505,203211,17281,1035211,85,true,deficit,26,D,6.9,6.1,0.8,2.3,10,
824565469_31122017.pdf,,2017-12-31,AG CNAM Normandie,Hérouville Saint-Clair,3680612,-116605,-109964,1489756,959894,3932418,54,true,deficit,53,C,13.4,11.8,10.4,6.9,10,
824565469_31122018.pdf,,2018-12-31,Association de Gestion du CNAM NORMANDIE,Hérouville Saint-Clair,3264108,-238804,-241815,1137976,1131200,3015720,44,true,deficit,55,C,11.3,11.8,13.9,8.4,10,
824565469_31122019.pdf,824565469,2019-12-31,Association AGCNAM,MONT ST AIGNAN,2747510,-287443,-283491,854485,922903,2588190,34,false,deficit,43,C,9.8,10.3,13.4,9.9,0,
843202987_31122024.pdf,843202987,2024-12-31,Association du Centre Dentaire Rome,Paris,1823930,14485,-54349,-1103919,152196,429082,3,false,deficit,33,D,15.4,0,3.3,14.6,0,
848097218_31122019.pdf,,2019-12-31,URIOPSS NOUVELLE AQUITAINE,MERIGNAC,825171,-155661,-143949,-319666,16848,57632,50,false,deficit,14,E,5.6,0,0.8,7.5,0,
848097218_31122020.pdf,,2020-12-31,URIOPSS NOUVELLE AQUITAINE,MERIGNAC,425434,-12545,-5312,-324978,15411,66424,0,false,deficit,30,D,13.5,0,1.4,15.0,0,
848097218_31122021.pdf,,2021-12-31,URIOPSS NOUVELLE AQUITAINE,BORDEAUX,427059,37314,37240,-287738,64850,96623,1,false,excedent,40,C,19.4,0,6.1,14.9,0,
848097218_31122022.pdf,,2022-12-31,URIOPSS NOUVELLE AQUITAINE,BORDEAUX,448938,-13337,-13433,-266671,24801,58024,1,false,deficit,31,D,13.5,0,2.2,14.9,0,
880914809_31122024.pdf,880914809,2024-12-31,Association du Centre de Santé Dentaire 4 Septembre Dentalplan,Paris,2883500,73185,40302,-411168,260285,1009020,3,false,excedent,35,D,16.3,0,3.6,14.6,0,
