fichier,siren,cloture,nom,ville,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,total_bilan,subv_pct,cac_certifie,statut,score,niveau,pts_rent,pts_soli,pts_liqu,pts_auto,pts_gouv,error
811697630_31122019.pdf,81169763000044,2019-12-31,ASSOCIATION BLEU BLANC ZEBRE,PARIS,498446,-32397,-32397,16593,15479,171052,89,true,deficit,28,D,11.8,3.0,1.2,1.7,10,
811697630_31122020.pdf,811697630,2020-12-31,ASSOCIATION BLEU BLANC ZEBRE,PARIS,726250,136028,136028,152621,128104,795478,37,true,excedent,57,C,24.4,6.0,7.1,9.5,10,
813151172_31122015.pdf,,2015-12-31,Ecole Dynamique,,36311,10976,10976,90153,74720,141100,0,false,excedent,85,A,30,20.0,20,15.0,0,
829961424_31122020.pdf,,2020-12-31,Association ATELIERS MECA SUD VENDEE,FONTENAY LE COMTE,313234,29027,4920,58364,52532,229675,41,true,excedent,53,C,19.6,7.9,6.7,8.9,10,
829961424_31122021.pdf,,2021-12-31,Association ATELIERS MECA SUD VENDEE,FONTENAY LE COMTE,384480,-36775,-19343,34603,123971,291085,39,true,deficit,46,C,10.2,3.7,12.9,9.2,10,
884682246_31122020.pdf,,2020-12-31,ASSOCIATION DE CHARITE ET DE SOLIDARITE ET DH,AVIGNON,15100,-230,-230,-230,5461,5461,24,false,deficit,40,C,14.2,0,14.5,11.4,0,
950382796_31122008.pdf,,2008-12-31,Association Centre André Malraux,Hazebrouck,859014,31666,32642,4814,39062,79608,58,true,excedent,37,D,16.8,1.9,1.8,6.3,10,
950382796_31122010.pdf,95038279600015,2010-12-31,Association Centre Culturel André Malraux,Hazebrouck,585843,20898,17713,50027,87645,139737,78,true,excedent,47,C,16.8,11.2,6.0,3.3,10,
950382796_31122020.pdf,,2020-12-31,Association CENTRE ANDRE MALRAUX,Hazebrouck,560239,168971,153735,159834,204189,344848,96,false,excedent,60,B,30,14.5,14.6,0.6,0,
950382796_31122021.pdf,95038279600023,2021-12-31,Association CENTRE ANDRE MALRAUX,HAZEBROUCK,658253,-44074,-42507,105471,138198,295330,94,false,deficit,32,D,11.7,11.2,8.4,0.9,0,
950382796_31122022.pdf,95038279600023,2022-12-31,Association CENTRE ANDRE MALRAUX,HAZEBROUCK,675128,-172246,-169158,-63687,41117,143741,85,true,deficit,17,E,2.2,0,2.4,2.3,10,
