fichier,siren,cloture,nom,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,total_bilan,subv_pct,ratio_rentabilite,ratio_solidite,ratio_liquidite,ratio_resultat_net,cac_certifie,effectif_estime,ape_section,departement,label
324805696_31122023.pdf,324805696,2023-12-31,CODES 93,1008179.0,32780.0,35661.0,133884.0,461525.0,877062.0,67.0,0.0325140674423887,0.15265055378069053,0.4577808107488849,0.035371694907352765,1,7.5,94,93,0
324805696_31122024.pdf,324805696,2024-12-31,CODES 93 - Comité Départemental d'Education pour la Santé en Seine-Saint-Denis,906243.0,50382.0,52798.0,186682.0,526866.0,730555.0,25.0,0.055594360452991085,0.25553449090075353,0.5813738699223056,0.058260312079651926,1,7.5,94,93,0
324832997_31122022.pdf,324832997,2022-12-31,Association NOTRE AVENIR,9304324.0,116770.0,105431.0,8920093.0,2382081.0,14892374.0,55.0,0.012550078866557098,0.5989705200796058,0.25601870700117496,0.011331398175729908,1,374.0,88,35,0
324832997_31122023.pdf,324832997,2023-12-31,Association NOTRE AVENIR,10132964.0,244024.0,193177.0,9113270.0,2500000.0,15188593.0,76.0,0.02408219352205337,0.6000075188004577,0.2467195185929803,0.01906421457729446,1,374.0,88,35,0
324832997_31122024.pdf,324832997,2024-12-31,NOTRE AVENIR,10076069.0,244024.0,172848.0,9286118.0,2500000.0,16440538.0,0.0,0.024218174766369702,0.564830542650125,0.24811263201949094,0.017154308887721986,1,374.0,88,35,0
325148583_31122022.pdf,325148583,2022-12-31,LES AMIS DU C.C.S. JACQUES BREL,860107.0,-10502.0,-8795.0,58098.0,71189.0,346024.0,72.0,-0.012210108742284391,0.1679016484405706,0.08276760914630389,-0.010225471947094954,1,34.0,94,62,0
325148583_31122023.pdf,325148583,2023-12-31,LES AMIS DU C.C.S. JACQUES BREL,766521.0,-7893.0,-15897.0,31370.0,133517.0,301477.0,72.0,-0.010297173854336672,0.1040543723070085,0.17418570397940827,-0.020739157831292293,1,34.0,94,62,0
325148583_31122024.pdf,325148583,2024-12-31,LES AMIS DU C.C.S. JACQUES BREL,750286.0,24852.0,28651.0,60020.0,176651.0,334420.0,70.0,0.033123368955305044,0.17947491178757252,0.23544488368435504,0.03818677144448917,1,34.0,94,62,0
326922879_31122021.pdf,326922879,2021-12-31,FORUM REFUGIES - COSI,40826184.0,-1602586.0,-2160490.0,4130903.0,6385242.0,21339721.0,39.0,-0.03925387687470375,0.19357811660236796,0.15640065699013161,-0.05291922458390919,1,749.0,88,69,0
326922879_31122023.pdf,326922879,2023-12-31,Association FORUM REFUGIES - COSI,50718369.0,1045692.0,308227.0,4230342.0,827380.0,35040345.0,36.0,0.02061761883549528,0.12072774968397143,0.016313221744177143,0.006077226182095879,1,749.0,88,69,0
326922879_31122024.pdf,326922879,2024-12-31,FORUM REFUGIES ASSOCIATION,53131495.0,-53997.0,-939157.0,4094689.0,873968.0,26163954.0,53.0,-0.0010162898672435247,0.15650115422156757,0.016449151299055297,-0.017676088353997945,1,749.0,88,69,0
326923141_31122022.pdf,326923141,2022-12-31,Association pour la gestion du centre social du Moulin à Vent,,,,,,,,,,,,1,34.0,88,69,0
326923141_31122023.pdf,326923141,2023-12-31,Association pour la Gestion du Centre Social du Moulin à Vent,962352.0,31894.0,1638.0,288458.0,388302.0,540893.0,38.0,0.033141719454004355,0.5332995620205845,0.40349269290238915,0.0017020799042346251,1,34.0,88,69,0
326923141_31122024.pdf,326923141,2024-12-31,Association pour la gestion du centre social du Moulin à Vent,1036767.0,-9873.0,6329.0,293910.0,391456.0,567713.0,39.0,-0.009522872545133091,0.5177087718618386,0.37757374607795197,0.006104553867937541,1,34.0,88,69,0
327002929_31122022.pdf,327002929,2022-12-31,Ass. PONT D'OUILLY LOISIRS,740309.0,120826.0,112447.0,588576.0,0.0,624859.0,0.0,0.1632102270808541,0.9419341003330352,0.0,0.1518919802406833,0,34.0,93,14,0
327002929_31122023.pdf,327002929,2023-12-31,ASSO PONT D'OUILLY LOISIRS,1950818.0,-50829.0,5319.0,,,,17.0,-0.026055224013721425,,,0.002726548555529014,0,34.0,93,14,0
327167474_31122022.pdf,327167474,2022-12-31,Association Centre social LO SOLAN,2252541.0,7116.0,49127.0,901319.0,842095.0,1608097.0,53.0,0.0031590989908729743,0.5604879556394919,0.37384225192793386,0.021809591923077094,1,74.0,88,64,0
327167474_31122023.pdf,327167474,2023-12-31,Association Centre Social LO SOLAN,2444650.0,-9441.0,30734.0,913153.0,751024.0,1538476.0,52.0,-0.003861902521833391,0.5935438706876155,0.30721125723518705,0.01257194281389974,1,74.0,88,64,0
327167474_31122024.pdf,327167474,2024-12-31,Association Centre social LO SOLAN,2468052.0,-182809.0,-128965.0,763985.0,501548.0,1236858.0,48.0,-0.07407015735486934,0.617682062128393,0.20321613969235655,-0.05225376126597008,1,74.0,88,64,0
328770722_31122022.pdf,328770722,2022-12-31,Association Maison de retraite Sainte Marie,3668509.0,-84166.0,-45712.0,1839023.0,827324.0,2867900.0,36.0,-0.022942835904177963,0.6412437672164302,0.2255205043792996,-0.012460648181590941,1,74.0,87,61,0
328770722_31122023.pdf,328770722,2023-12-31,Association Maison de retraite Sainte Marie,3882829.0,-189101.0,-126146.0,1305498.0,181828.0,2726448.0,37.0,-0.04870186145204952,0.47882739740497526,0.046828742651298834,-0.03248816777663915,1,74.0,87,61,0
328770722_31122024.pdf,328770722,2024-12-31,Association EHPAD Sainte Marie Gacé,3908911.0,-61729.0,-15680.0,1289818.0,209442.0,2727092.0,37.0,-0.015791866327987514,0.47296460845472027,0.05358065200256542,-0.0040113474059654975,1,74.0,87,61,0
329244958_31122020.pdf,329244958,2020-12-31,COMITE REGIONAL OLYMPIQUE ET SPORTIF CORSE,409416.0,99542.0,81268.0,181832.0,356602.0,455718.0,70.0,0.24313168024698595,0.3990011366678516,0.871001621822303,0.19849737186626806,1,7.5,93,2A,0
329244958_31122021.pdf,329244958,2021-12-31,ASS CROSC,472162.0,162150.0,-98862.0,82971.0,234906.0,651738.0,68.0,0.34342026677284493,0.12730729219410253,0.49751144734222574,-0.20938152583223554,0,7.5,93,2A,0
329244958_31122022.pdf,329244958,2022-12-31,COMITE REGIONAL OLYMPIQUE ET SPORTIF CORSE,617751.0,89139.0,241705.0,324676.0,525202.0,767325.0,38.0,0.14429600275839294,0.4231270973837683,0.8501839738017422,0.3912660602734759,1,7.5,93,2A,0
329381099_31122022.pdf,329381099,2022-12-31,ASSOCIATION LA FABRIQUE DEFI,5459896.0,230349.0,171298.0,1501384.0,1777092.0,5092724.0,82.0,0.04218926514351189,0.2948096146580887,0.32548092491139025,0.03137385767054904,1,74.0,84,62,0
329381099_31122023.pdf,329381099,2023-12-31,Association La Fabrique Defi,5507008.0,100196.0,85532.0,1584307.0,0.0,4809158.0,82.0,0.018194271735214474,0.32943542299920275,0.0,0.015531482794286844,1,74.0,84,62,0
329381099_31122024.pdf,329381099,2024-12-31,LA FABRIQUE DEFI,5776284.0,-43427.0,66507.0,1697202.0,2686264.0,5842930.0,82.0,-0.007518155270758848,0.29047104791602846,0.4650505411437526,0.011513803684167883,1,74.0,84,62,0
329508154_30062024.pdf,329508154,2024-06-30,CS BRETIGNY FOOTBALL,237035.0,-57014.0,-54514.0,369573.0,422776.0,480407.0,40.0,-0.2405298795536524,0.7692914549538205,1.7836015778260594,-0.22998291391566647,0,14.0,93,91,0
329508154_31122023.pdf,329508154,2023-12-31,CS BRETIGNY FOOTBALL,576494.0,-203539.0,-16256.0,420555.0,529454.0,591144.0,31.0,-0.3530635184407817,0.7114256424830498,0.9184033138246018,-0.028198038487824678,0,14.0,93,91,0
329508154_31122024.pdf,329508154,2024-12-31,CS Brétigny Football,543801.0,-94470.0,-89945.0,279628.0,338798.0,374246.0,40.0,-0.173721637142999,0.747176990535637,0.6230183467849453,-0.16540057852045142,1,14.0,93,91,0
329705354_31122022.pdf,329705354,2022-12-31,MISSION LOCALE JEUNES DU BASSIN ANNECIEN,2940711.0,119555.0,132444.0,880973.0,1659372.0,2049846.0,82.0,0.04065513408151974,0.4297752123818082,0.5642757822853045,0.0450380877277638,0,34.0,84,74,0
329705354_31122023.pdf,329705354,2023-12-31,MISSION LOCALE JEUNES DU BASSIN ANNECIEN,2992695.0,220684.0,191794.0,1072766.0,1580700.0,2080017.0,80.0,0.07374089240634278,0.5157486693618369,0.5281861332344259,0.06408738611853196,0,34.0,84,74,0
329705354_31122024.pdf,329705354,2024-12-31,ASSOC MLJBA,2921668.0,87519.0,117450.0,1190217.0,1711703.0,2265518.0,82.0,0.02995514890808949,0.525361970198427,0.5858649921893931,0.04019963938407786,0,34.0,84,74,0
331035618_31122022.pdf,331035618,2022-12-31,Association Emeraude I.D.,14002261.0,223870.0,175439.0,3898566.0,2674537.0,11393175.0,23.0,0.015988132202363604,0.342184334042091,0.19100750943008418,0.012529333655471785,1,374.0,16,22,0
331035618_31122023.pdf,331035618,2023-12-31,Association Emeraude I.D.,16106392.0,273453.0,236811.0,4132810.0,2780585.0,12225635.0,17.0,0.016977917835353816,0.3380446087258453,0.17263860211523474,0.014702920430596747,1,374.0,16,22,0
331035618_31122024.pdf,331035618,2024-12-31,Association Emeraude I.D.,22194943.0,941511.0,669037.0,5522256.0,1371757.0,12225635.0,7.0,0.04242006839125471,0.45169481994186805,0.06180493457451096,0.030143668312191656,1,374.0,16,22,0
331945071_31122022.pdf,331945071,2022-12-31,MAISON DE QUARTIER CLUB SAINT EXUPERY,318758.0,-38008.0,-36483.0,169972.0,184622.0,209667.0,94.0,-0.11923779167895394,0.8106759766677637,0.5791917379328518,-0.11445359802734363,1,14.0,90,78,0
331945071_31122023.pdf,331945071,2023-12-31,MAISON DE QUARTIER CLUB SAINT EXUPERY,356264.0,6461.0,10819.0,180792.0,182372.0,222287.0,97.0,0.01813542766038668,0.813326915204218,0.5119012866862775,0.030367929400669166,1,14.0,90,78,0
331945071_31122024.pdf,331945071,2024-12-31,MAISON DE QUARTIER CLUB SAINT EXUPERY,368080.0,23637.0,29605.0,210397.0,211696.0,253665.0,99.0,0.06421701803955662,0.829428577060296,0.575135840034775,0.08043088459030645,1,14.0,90,78,0
332111541_31122022.pdf,332111541,2022-12-31,Association France Parkinson,5816198.0,179816.0,177837.0,4076125.0,3639221.0,13660082.0,9.0,0.03091641653189936,0.2983968178229091,0.6257044550409048,0.0305761598900175,1,34.0,88,75,0
332111541_31122023.pdf,332111541,2023-12-31,ASSOCIATION FRANCE PARKINSON,8321722.0,2385091.0,2688998.0,6765123.0,9854581.0,16934189.0,6.0,0.2866102712876013,0.3994949507177462,1.1841997365449122,0.32312999641180035,1,34.0,88,75,0
332111541_31122024.pdf,332111541,2024-12-31,Association France Parkinson,8773803.0,943327.0,1165381.0,7930503.0,7548453.0,16397508.0,8.0,0.10751631875026144,0.4836407458987061,0.8603399232921004,0.13282507026884466,1,34.0,88,75,0
332304583_31122022.pdf,332304583,2022-12-31,BRETAGNE COMMERCE INTERNATIONAL,6905228.0,-150783.0,-256216.0,799267.0,852895.0,3044769.0,62.0,-0.021836063921423014,0.2625049716415268,0.12351438649093122,-0.037104640136429966,1,34.0,84,35,0
332304583_31122023.pdf,332304583,2023-12-31,BRETAGNE COMMERCE INTERNATIONAL,7402831.0,46344.0,81526.0,880793.0,1064259.0,2922461.0,57.0,0.006260307712009095,0.3013874265559061,0.14376378442247298,0.011012813881608265,1,34.0,84,35,0
332304583_31122024.pdf,332304583,2024-12-31,BRETAGNE COMMERCE INTERNATIONAL,6212816.0,154380.0,190272.0,1071065.0,1180977.0,2878180.0,58.0,0.024848635465785564,0.3721327366599726,0.19008723258503069,0.030625725918810406,1,34.0,84,35,0
332920701_31122022.pdf,332920701,2022-12-31,FOYER LE PETIT ATRE,3728472.0,10795.0,41415.0,481941.0,2967038.0,3351392.0,95.0,0.0028952879356476326,0.14380323161241657,0.7957785387686966,0.01110776747150039,0,74.0,87,62,0
332920701_31122023.pdf,332920701,2023-12-31,FOYER LE PETIT ATRE,4505304.0,238312.0,275204.0,767146.0,3904790.0,4262404.0,92.0,0.05289587561682852,0.1799796546737475,0.8667095494554863,0.06108444624380508,0,74.0,87,62,0
332920701_31122024.pdf,332920701,2024-12-31,Association d'Aide aux Sans-Abris,4335185.0,169145.0,233407.0,1552229.0,4158517.0,4552409.0,89.0,0.03901678936423705,0.3409687047011813,0.9592478752348516,0.053840147536956325,0,74.0,87,62,0
334353471_31122022.pdf,334353471,2022-12-31,Association pour l'intégration des personnes en situation de handicap ou en difficulté (ARI),115925838.0,9201999.0,9856707.0,66744189.0,19056202.0,176209610.0,83.0,0.07937832633998299,0.37877723581591266,0.16438269784170118,0.08502597151810108,1,1499.0,87,13,0
334353471_31122023.pdf,334353471,2023-12-31,Association pour l'Intégration des personnes en situation de handicap ou en difficulté (ARI),118607111.0,4580661.0,5466738.0,71169058.0,15456000.0,181272104.0,85.0,0.038620458431029486,0.39260899183914144,0.13031259146005167,0.046091148784494045,1,1499.0,87,13,0
334353471_31122024.pdf,334353471,2024-12-31,Association pour l'intégration des personnes en situation de handicap ou en difficulté,123629397.0,3742277.0,4532369.0,63961808.0,6029444.0,185861391.0,84.0,0.030270122566398994,0.3441371425009942,0.048770309864085155,0.0366609326744512,1,1499.0,87,13,0
334750528_31122022.pdf,334750528,2022-12-31,RELAIS JEUNES 77,4241079.0,13902.0,45902.0,1058200.0,2233992.0,3153439.0,24.0,0.00327793941117343,0.3355701505562657,0.5267508575058375,0.010823189098811883,1,34.0,55,77,0
334750528_31122023.pdf,334750528,2023-12-31,RELAIS JEUNES 77,4200996.0,-29735.0,-19650.0,1038550.0,2280087.0,3254785.0,25.0,-0.007078083387844216,0.31908405624334635,0.5427491480591745,-0.0046774622018207115,1,34.0,55,77,0
334750528_31122024.pdf,334750528,2024-12-31,RELAIS JEUNES 77,4435036.0,-7317.0,35006.0,1073556.0,1099637.0,3364130.0,25.0,-0.0016498174986629196,0.3191184645064251,0.24794319595150974,0.007893058816208031,1,34.0,55,77,0
338090046_31122022.pdf,338090046,2022-12-31,CENTRE FRANCOIS MAURIAC,1147248.0,-76150.0,-69417.0,481333.0,263404.0,710044.0,90.0,-0.0663762325146786,0.6778917926213024,0.22959639066705717,-0.06050740554788502,0,14.0,91,33,0
338090046_31122023.pdf,338090046,2023-12-31,CENTRE FRANCOIS MAURIAC,1324688.0,-2501.0,30928.0,545230.0,372748.0,730982.0,82.0,-0.001887991738431993,0.7458870396261468,0.2813855036053773,0.023347384440713586,0,14.0,91,33,0
338090046_31122024.pdf,338090046,2024-12-31,CENTRE FRANCOIS MAURIAC,1289601.0,-22935.0,19110.0,543433.0,498425.0,713142.0,85.0,-0.017784570576480634,0.7620263566021914,0.38649551295323126,0.014818536896295831,0,14.0,91,33,0
340183037_31122022.pdf,340183037,2022-12-31,ASSOCIATION AMI Centra,3340233.0,-45546.0,11933.0,821033.0,412373.0,1215341.0,71.0,-0.013635575721813419,0.6755577241284545,0.12345635768522735,0.0035725052713388556,0,149.0,88,88,0
340183037_31122023.pdf,340183037,2023-12-31,ASSOCIATION AMI Centra,4242055.0,-57785.0,522671.0,1423207.0,829520.0,1908100.0,64.0,-0.013621935594894455,0.7458765263875059,0.19554673383536988,0.12321174525082772,0,149.0,88,88,0
340183037_31122024.pdf,340183037,2024-12-31,ACTIVITES MULTIPLES D'INSERTION,3765778.0,-165552.0,-79497.0,1339893.0,519409.0,2024197.0,69.0,-0.04396223038107929,0.6619380425917043,0.1379287361071205,-0.021110378784941652,0,149.0,88,88,0
341607612_31122022.pdf,341607612,2022-12-31,Association Garantie Logement,789998.0,20013.0,19994.0,138058.0,492304.0,648769.0,78.0,0.02533297552652032,0.21279993341235479,0.6231711979017669,0.025308924832721097,1,14.0,88,76,0
341607612_31122023.pdf,341607612,2023-12-31,Association Garantie Logement,883878.0,8882.0,9537.0,147595.0,638683.0,730135.0,71.0,0.010048898151102301,0.2021475480561814,0.7225918056564368,0.010789950649297754,1,14.0,88,76,0
341607612_31122024.pdf,341607612,2024-12-31,A.G.L,1178911.0,13121.0,13121.0,212052.0,677660.0,612273.0,56.0,0.01112976297617038,0.34633570319122353,0.5748186249852618,0.01112976297617038,0,14.0,88,76,0
343962189_31122022.pdf,343962189,2022-12-31,Association ITS Pierre BOURDIEU,4035595.0,110675.0,202631.0,2458519.0,1916607.0,3773452.0,61.0,0.027424704411617123,0.6515304819035727,0.4749255066477186,0.050210935438268704,1,149.0,85,64,0
343962189_31122023.pdf,343962189,2023-12-31,Association INSTITUT DU TRAVAIL SOCIAL PIERRE BOURDIEU,3910472.0,-188932.0,-95561.0,2521121.0,2001609.0,3897385.0,59.0,-0.04831437228037945,0.646875020045492,0.5118586707691553,-0.02443720348847914,1,149.0,85,64,0
343962189_31122024.pdf,343962189,2024-12-31,Institut du Travail Social Pierre Bourdieu,4193280.0,-3883.0,78014.0,2440973.0,1675609.0,3814279.0,61.0,-0.0009260054181929182,0.639956594680148,0.3995938740079365,0.01860452915140415,1,149.0,85,64,0
350078606_31122022.pdf,350078606,2022-12-31,ASSOCIATION LA RIBAMBELLE,501273.0,16904.0,15585.0,439978.0,235605.0,504854.0,53.0,0.033722143422845435,0.8714955214774964,0.47001334602103045,0.031090842714449014,0,14.0,88,07,0
350078606_31122023.pdf,350078606,2023-12-31,ASSOCIATION LA RIBAMBELLE,548870.0,15343.0,29349.0,453742.0,286737.0,540511.0,30.0,0.02795379598083335,0.8394685769577307,0.5224133219159364,0.053471678175159874,0,14.0,88,07,0
350078606_31122024.pdf,350078606,2024-12-31,ASSOCIATION LA RIBAMBELLE,553780.0,-23246.0,-19606.0,434136.0,318770.0,533686.0,30.0,-0.041976958358915094,0.8134670948835083,0.5756256997363574,-0.03540395102748384,0,14.0,88,07,0
350394136_31122022.pdf,350394136,2022-12-31,FONDATION BRIGITTE BARDOT,33610638.0,3903843.0,3888538.0,27759350.0,10615909.0,128316904.0,0.0,0.11614902995890765,0.216334318664671,0.3158496723567104,0.11569366817731934,0,224.0,94,75,0
350394136_31122023.pdf,350394136,2023-12-31,Fondation Brigitte Bardot,39267292.0,3666317.0,4273894.0,32043245.0,12466680.0,153790740.0,0.0,0.09336821596966759,0.208356140298174,0.31748255010811544,0.10884106803188771,1,224.0,94,75,0
350394136_31122024.pdf,350394136,2024-12-31,Fondation Brigitte Bardot,58860422.0,20446300.0,20955136.0,53008681.0,26076625.0,161131376.0,0.0,0.34736923904487127,0.3289780197743734,0.4430247713820332,0.35601402925721465,1,224.0,94,75,0
350999660_31122021.pdf,350999660,2021-12-31,Emmaüs France,20799835.0,2033987.0,2036003.0,6618149.0,10280826.0,21124499.0,8.0,0.09778861226543384,0.31329258980295815,0.494274401695975,0.09788553611122396,0,74.0,88,93,0
350999660_31122023.pdf,350999660,2023-12-31,EMMAÜS FRANCE,18125813.0,2623862.0,2688572.0,10684077.0,8587967.0,26556355.0,7.0,0.14475830684118832,0.40231714781640776,0.4737976166917313,0.14832835360267702,1,74.0,88,93,0
350999660_31122024.pdf,350999660,2024-12-31,EMMAÜS FRANCE,23468808.0,2625544.0,2585852.0,13269929.0,14703921.0,32833390.0,3.0,0.11187376879132506,0.40415957657738055,0.6265303717172171,0.11018250266481365,1,74.0,88,93,0
377688940_31122022.pdf,377688940,2022-12-31,ASSOCIATION CRECHE LES PETITS CALINS,890288.0,17961.0,-7954.0,124153.0,199101.0,697965.0,18.0,0.02017437054076883,0.17787854691854177,0.22363662095861114,-0.008934187588735331,1,34.0,88,42,0
377688940_31122023.pdf,377688940,2023-12-31,ASSO CRECHE LES PETITS CALINS,936358.0,-27073.0,2854.0,345141.0,188825.0,669529.0,11.0,-0.02891308666129835,0.5154982084420541,0.2016589808598848,0.0030479795121096847,0,34.0,88,42,0
377688940_31122024.pdf,377688940,2024-12-31,Association Creche Multi Accueil Les Petits Calins,977032.0,-38033.0,1536.0,128542.0,141129.0,622852.0,11.0,-0.038927077106993425,0.20637647466813946,0.14444665067264942,0.001572108180694184,1,34.0,88,42,0
378729800_31122022.pdf,378729800,2022-12-31,Association AERONEF - Les spectacles sans gravité,4545570.0,111246.0,162488.0,805066.0,1620123.0,2445121.0,35.0,0.024473498373141323,0.329254053275891,0.35641800698262266,0.03574645204011818,0,34.0,90,59,0
378729800_31122023.pdf,378729800,2023-12-31,Association Les Spectacles sans Gravité - L'AERONEF,4177386.0,-138422.0,-120617.0,867092.0,1687574.0,2803944.0,33.0,-0.033136032916278264,0.30924012747758156,0.40397846883194416,-0.02887379811202508,1,34.0,90,59,0
378729800_31122024.pdf,378729800,2024-12-31,Association Les Spectacles sans Gravité - L'AERONEF,4379095.0,-113258.0,-36809.0,791800.0,1100532.0,2372142.0,30.0,-0.025863334775792717,0.3337911474102309,0.2513149406441285,-0.0084056180557855,1,34.0,90,59,0
378745335_31122022.pdf,378745335,2022-12-31,CRIJ REUNION,943373.0,-31165.0,-30044.0,-155163.0,205940.0,645750.0,87.0,-0.03303571333926241,-0.24028339140534263,0.2183017745896904,-0.03184742408358094,0,14.0,94,974,0
378745335_31122023.pdf,378745335,2023-12-31,CENTRE REGIONAL INFORMATION JEUNESSE REUNION,901238.0,102508.0,99231.0,-66649.0,175612.0,403632.0,66.0,0.11374132027278033,-0.1651231815118722,0.1948564086290192,0.11010521083221081,1,14.0,94,974,0
378745335_31122024.pdf,378745335,2024-12-31,CRIJ REUNION,793826.0,133582.0,134867.0,70014.0,213858.0,376753.0,70.0,0.16827617135241224,0.18583528200173588,0.26940160690126047,0.16989491399878562,0,14.0,94,974,0
379291610_31122022.pdf,379291610,2022-12-31,ASSOCIATION CHAT PERCHÉ,298415.0,12893.0,476.0,115839.0,113191.0,189427.0,32.0,0.04320493272791247,0.6115231725150058,0.379307340448704,0.0015950940803914012,1,7.5,88,86,0
379291610_31122023.pdf,379291610,2023-12-31,ASSOCIATION CHAT PERCHÉ,359977.0,3525.0,21555.0,137393.0,118872.0,213173.0,82.0,0.009792292285340452,0.6445140801133352,0.3302210974590043,0.05987882559163502,1,7.5,88,86,0
379291610_31122024.pdf,379291610,2024-12-31,ASSOCIATION CHAT PERCHÉ,358833.0,-18828.0,14222.0,129423.0,71246.0,203480.0,33.0,-0.052470090543511885,0.6360477688224887,0.19854918583296408,0.03963403588856097,1,7.5,88,86,0
379791064_31122021.pdf,379791064,2021-12-31,LA REGIE DES QUARTIERS DE BELFORT,2439635.0,166731.0,110713.0,1099613.0,795130.0,1697631.0,53.0,0.06834260042998236,0.6477338125894261,0.32592170550102784,0.04538096887444228,0,74.0,88,90,0
379791064_31122022.pdf,379791064,2022-12-31,LA REGIE DES QUARTIERS DE BELFORT,2777369.0,120354.0,109260.0,1209829.0,911345.0,1679800.0,46.0,0.04333381700451038,0.7202220502440767,0.3281324879769307,0.039339389184512394,0,74.0,88,90,0
379791064_31122023.pdf,379791064,2023-12-31,REGIE DES QUARTIERS DE BELFORT,2959509.0,376764.0,353425.0,,,,47.0,0.12730625248985558,,,0.11942014705817755,0,74.0,88,90,0
380425967_31122021.pdf,380425967,2021-12-31,Union Départementale des Associations Familiales de l'Aude - UDAF 11 ASSOCIATION,3401632.0,188466.0,196337.0,1472825.0,1987489.0,2802006.0,96.0,0.05540458227109811,0.5256323505374364,0.5842751361699325,0.05771847160421821,1,74.0,94,11,0
380425967_31122022.pdf,380425967,2022-12-31,Union Départementale des Associations Familiales de l'Aude - UDAF 11 ASSOCIATION,3777783.0,113374.0,115626.0,1628385.0,2275843.0,3203554.0,97.0,0.030010723220470843,0.5083057753981983,0.6024281966433752,0.030606840043485822,1,74.0,94,11,0
380425967_31122023.pdf,380425967,2023-12-31,Union Départementale des Associations Familiales de l'Aude - UDAF 11 ASSOCIATION,3974847.0,62096.0,97503.0,1705167.0,2154540.0,2990403.0,96.0,0.015622236528852557,0.5702131117444705,0.5420435050707613,0.024530000777388414,1,74.0,94,11,0
381332063_31082020.pdf,381332063,2020-08-31,ESPACE FORMATION,660831.0,50611.0,-49825.0,193316.0,121867.0,395460.0,2.0,0.07658690345943214,0.48883831487381785,0.18441477473060436,-0.0753974919457471,1,14.0,85,13,0
381332063_31082023.pdf,381332063,2023-08-31,ESPACE FORMATION,904600.0,37699.0,47583.0,290857.0,327805.0,508059.0,11.0,0.04167477338049967,0.572486660013896,0.3623756356400619,0.052601149679416315,1,14.0,85,13,0
381332063_31082024.pdf,381332063,2024-08-31,ASSOCIATION ESPACE FORMATION,971386.0,16898.0,1784.0,288534.0,198799.0,645343.0,18.0,0.01739576234370271,0.4471017737854133,0.20465499811609392,0.001836551072385231,1,14.0,85,13,0
382101749_31122021.pdf,382101749,2021-12-31,OCEAN POLAIRE,979286.0,658749.0,662784.0,904716.0,964160.0,1166819.0,4.0,0.6726829547241562,0.775369616024422,0.98455405264652,0.6768033036314213,1,7.5,94,75,0
382101749_31122022.pdf,382101749,2022-12-31,OCEAN POLAIRE,,,,,,,,,,,,1,7.5,94,75,0
382101749_31122023.pdf,382101749,2023-12-31,OCEAN POLAIRE,1601611.0,221584.0,224140.0,904716.0,3668703.0,6233263.0,1.0,0.13835069814080947,0.14514324199059145,2.2906329939042624,0.13994659127590908,0,7.5,94,75,0
383924420_31122022.pdf,383924420,2022-12-31,ASSOCIATION SONS D'HIVER,1084249.0,-65244.0,-49336.0,299910.0,205365.0,511339.0,77.0,-0.06017436954057601,0.5865189238450421,0.18940759917694183,-0.04550246299512382,1,7.5,90,94,0
383924420_31122023.pdf,383924420,2023-12-31,SONS D'HIVER,1055970.0,-36923.0,-45078.0,254832.0,197368.0,490655.0,78.0,-0.03496595547221985,0.5193710448278321,0.18690682500449823,-0.042688712747521236,1,7.5,90,94,0
383924420_31122024.pdf,383924420,2024-12-31,ASSOCIATION SONS D'HIVER,1061300.0,7081.0,10806.0,265638.0,244282.0,453863.0,78.0,0.006672006030340149,0.5852823429096445,0.23017243003863186,0.010181852445114482,1,7.5,90,94,0
388118549_31122021.pdf,388118549,2021-12-31,ASSOCIATION MAX HAVELAAR FRANCE,7444631.0,295754.0,229172.0,1934216.0,2280360.0,4844336.0,1.0,0.0397271537031184,0.39927370851237404,0.3063093389047758,0.030783527081463136,1,34.0,71,92,0
388118549_31122022.pdf,388118549,2022-12-31,ASSOCIATION MAX HAVELAAR FRANCE,7509423.0,156827.0,92974.0,2027189.0,3083704.0,6059743.0,4.0,0.020884027973920232,0.3345338242892479,0.41064459945857357,0.01238097787273403,1,34.0,71,92,0
388118549_31122023.pdf,388118549,2023-12-31,Association Max Havelaar France,7575121.0,15306.0,77524.0,2104713.0,4033342.0,6322678.0,4.0,0.002020561783765566,0.33288315489101294,0.5324458843627712,0.010234027944900154,1,34.0,71,92,0
389346206_31122022.pdf,389346206,2022-12-31,ASSOC MISSION LOCALE NORD-OUEST AUBO,1196859.0,194541.0,177561.0,923430.0,893027.0,1186253.0,81.0,0.16254295618782164,0.7784427099446746,0.7461421938590929,0.14835582136241612,0,34.0,84,10,0
389346206_31122023.pdf,389346206,2023-12-31,ASSOC MISSION LOCALE NORD-OUEST AUBO,1227208.0,41439.0,35403.0,928771.0,1014749.0,1331636.0,88.0,0.03376689200200781,0.697466124376331,0.8268761285780406,0.028848410375421282,0,34.0,84,10,0
389346206_31122024.pdf,389346206,2024-12-31,ASSOC MISSION LOCALE NORD-OUEST AUBO,1337297.0,-17504.0,49617.0,978389.0,951607.0,1371205.0,84.0,-0.013089089409458033,0.7135249652677754,0.7115898712103594,0.03710245368082034,0,34.0,84,10,0
390177665_31122022.pdf,390177665,2022-12-31,ASS Confédération Syndicale Familles,351786.0,5350.0,4875.0,57505.0,124802.0,131868.0,90.0,0.015208109475647127,0.4360800194133527,0.35476681846349767,0.013857856765192475,0,14.0,94,78,0
