fichier,siren,cloture,nom,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,total_bilan,subv_pct,ratio_rentabilite,ratio_solidite,ratio_liquidite,ratio_resultat_net,cac_certifie,effectif_estime,ape_section,departement,age_avant_jugement,label,cac_certification_qualite,concentration_financeurs,evolution_subv_3ans,evolution_resultat_3ans,cacq_certifie_sans_reserve,cacq_certifie_avec_reserve,cacq_refus_certification,cacq_alerte_continuite_exploitation
510583594_31122022.pdf,510583594,2022-12-31,LE K'FE QUOI,393134.0,-15403.0,-11662.0,-27617.0,18311.0,137061.0,76.0,-0.0391800251313801,-0.2014942251989989,0.0465769941037915,-0.0296641857483707,1.0,7.5,90,04,1.106091718001369,1,certifie_sans_reserve,0.97,-9.0,-0.0550248320265011,1,0,0,0
519189492_31122021.pdf,519189492,2021-12-31,Association RESEAU DE SANTE INTERMED,3660194.0,181186.0,171486.0,466207.0,796306.0,1610206.0,81.0,0.0495017477215688,0.2895325194416118,0.2175584135704282,0.0468516149690426,1.0,74.0,88,69,2.3381245722108144,1,certifie_sans_reserve,0.12,,,1,0,0,0
519189492_31122022.pdf,519189492,2022-12-31,RESEAU INTERMED,3412461.0,87563.0,62828.0,495235.0,331271.0,1510163.0,86.0,0.0256597804341207,0.3279347990912239,0.0970768603655836,0.0184113459465177,0.0,74.0,88,69,1.3388090349075976,1,,0.46,5.0,-0.028440269022524903,0,0,0,0
520293457_31122023.pdf,520293457,2023-12-31,Ligue de l'Enseignement de Saône et Loire,345457.0,,-71463.0,-23688.0,37852.0,112107.0,51.0,,-0.2112981348176295,0.109570800417997,-0.2068651091163299,1.0,7.5,94,71,0.8733744010951403,1,certifie_sans_reserve,,,,1,0,0,0
775558786_31122021.pdf,775558786,2021-12-31,Association ADRIM,5401417.0,-92233.0,-51552.0,-639115.0,163579.0,734996.0,60.0,-0.0170757043938655,-0.8695489499262581,0.0302844605406322,-0.0095441622078058,0.0,74.0,87,13,2.050650239561944,1,,0.33,,,0,0,0,0
775558786_31122022.pdf,775558786,2022-12-31,A.D.R.I.M,5362497.0,111089.0,58600.0,-584395.0,114641.0,612699.0,63.0,0.0207159090252171,-0.953804396612366,0.0213782870181559,0.0109277450411627,1.0,74.0,87,13,1.051334702258727,1,certifie_sans_reserve,0.32,3.0,0.020471907248968503,1,0,0,0
775558786_31122023.pdf,775558786,2023-12-31,Association ADRIM,6427941.0,422154.0,368726.0,-267572.0,593320.0,1297231.0,65.0,0.0656748405126929,-0.2062639576143339,0.0923032740966353,0.0573630031762892,0.0,74.0,87,13,0.0520191649555099,1,,0.36,2.5,0.0334535826920475,0,0,0,0
775644677_31082020.pdf,775644677,2020-08-31,ATELIERS D'APPRENTISSAGE DE L'INDUSTRIE,3029768.0,-696263.0,57201.0,7845662.0,1428603.0,9612133.0,46.0,-0.229807364788327,0.8162248691315445,0.4715222419670417,0.0188796633933687,1.0,34.0,85,69,2.6091718001368926,1,certifie_sans_reserve,,,,1,0,0,0
775644677_31082021.pdf,775644677,2021-08-31,ATELIERS D'APPRENTISSAGE DE L'INDUSTRIE - ASSOCIATION,2902883.0,-1218511.0,-1299492.0,6692683.0,377979.0,9712599.0,53.0,-0.4197589086435795,0.6890723070107188,0.1302081413546464,-0.4476556581853281,1.0,34.0,85,69,1.6098562628336757,1,certifie_sans_reserve,,7.0,-0.4665353215786968,1,0,0,0
775674260_31122023.pdf,775674260,2023-12-31,FEDERATION UNIE DES AUBERGES DE JEUNESSE,33809443.0,-1049181.0,914272.0,49649.0,2881922.0,21166145.0,3.0,-0.0310321882558077,0.0023456798580941,0.0852401502148379,0.0270419125213035,1.0,374.0,55,75,2.1683778234086244,1,certifie_sans_reserve,,,,1,0,0,0
775674260_31122024.pdf,775674260,2024-12-31,FEDERATION UNIE DES AUBERGES DE JEUNESSE,33436987.0,-463513.0,36019.0,-261086.0,1656462.0,19984508.0,2.0,-0.0138622837039712,-0.0130644196994992,0.0495398105098404,0.0010772202650914,1.0,374.0,55,75,1.1663244353182751,1,certifie_sans_reserve,,-1.0,-0.0259646922562121,1,0,0,0
775701808_31122022.pdf,775701808,2022-12-31,Association EMERGENCE-S,19308908.0,-692599.0,-770590.0,5705792.0,5305068.0,13106468.0,80.0,-0.0358694028683548,0.4353416954132875,0.2747471788668733,-0.0399085230506044,1.0,374.0,87,76,2.7159479808350446,1,certifie_sans_reserve,0.81,,,1,0,0,0
775701808_31122023.pdf,775701808,2023-12-31,EMERGENCE-S,22385919.0,-504022.0,-480037.0,6883331.0,2653268.0,11407683.0,77.0,-0.0225151355188947,0.6033943089056735,0.118523970358331,-0.0214437030706668,0.0,374.0,87,76,1.7166324435318274,1,certifie_avec_reserve,0.79,-3.0,0.018464819979937597,0,1,0,0
776552465_31082022.pdf,776552465,2022-08-31,ASSOCIATION POUR LA GESTION DE L'ECOLE JEANNE D'ARC,1175146.0,-17574.0,5755.0,180445.0,92293.0,903270.0,42.0,-0.0149547375389951,0.1997686184640251,0.0785374753434892,0.0048972638293454,1.0,34.0,85,73,0.648870636550308,1,certifie_sans_reserve,0.35,,,1,0,0,0
781173174_31122023.pdf,781173174,2023-12-31,Association Départementale des Francas de Charente,514889.0,-32952.0,-32743.0,-51914.0,97563.0,178454.0,45.0,-0.0639982598191066,-0.29090970222018,0.1894835585922402,-0.0635923470884015,1.0,14.0,94,16,2.138261464750171,1,alerte_continuite_exploitation,0.73,,,0,0,0,1
781173174_31122024.pdf,781173174,2024-12-31,Association Départementale des Francas de Charente,449824.0,-52314.0,-52121.0,-104834.0,49496.0,80790.0,37.0,-0.1162988190936899,-1.2976110904814953,0.1100341466884826,-0.1158697623959593,1.0,14.0,94,16,1.136208076659822,1,alerte_continuite_exploitation,0.63,-8.0,-0.05227741530755779,0,0,0,1
782722763_31082024.pdf,782722763,2024-08-31,LVEF ASS.,1263375.0,103050.0,101548.0,138169.0,199562.0,244839.0,0.0,0.081567230632235,0.564325944804545,0.157959434055605,0.0803783516374789,0.0,34.0,88,13,1.0294318959616702,1,,,,,0,0,0,0
784281099_31122022.pdf,784281099,2022-12-31,Association des Surintendantes d'Usines et de Services Sociaux - ETSUP,5389913.0,-611853.0,-719625.0,4710347.0,4521352.0,18152958.0,52.0,-0.1135181588274244,0.2594809617253563,0.8388543562762516,-0.1335132867636268,1.0,149.0,85,75,2.524298425735797,1,certifie_sans_reserve,,,,1,0,0,0
784281099_31122023.pdf,784281099,2023-12-31,Association des Surintendantes d'Usines et de Services Sociaux (ASUSS) et Ecole supérieure de travail social (ETSUP),4787038.0,-1281101.0,-1338645.0,3426362.0,844294.0,18451510.0,59.0,-0.2676187237285353,0.1856954796653498,0.1763708581381639,-0.2796395182156482,1.0,149.0,85,75,1.5249828884325805,1,certifie_sans_reserve,,7.0,-0.1461262314520214,1,0,0,0
785566720_31122020.pdf,785566720,2020-12-31,SOLIHA Est parisien,7103274.0,-770305.0,-619890.0,558040.0,5724141.0,8597040.0,33.0,-0.1084436557001743,0.0649107134548635,0.8058454453537903,-0.08726820899771,1.0,34.0,94,94,2.8966461327857638,1,alerte_continuite_exploitation,,,,0,0,0,1
804560860_31122022.pdf,804560860,2022-12-31,AMUNANTI,95083.0,-636.0,-755.0,22917.0,20245.0,22917.0,79.0,-0.0066888928620258,1.0,0.21291923898068,-0.0079404309918702,0.0,7.5,85,75,2.236824093086927,1,,0.38,,,0,0,0,0
804560860_31122024.pdf,804560860,2024-12-31,AMUNANTI,132962.0,,-1752.0,19505.0,22760.0,40940.0,83.0,,0.476428920371275,0.1711767271852108,-0.0131766971014274,0.0,7.5,85,75,0.2354551676933607,1,,0.3,4.0,-0.0052362661095572,0,0,0,0
818007460_31122022.pdf,818007460,2022-12-31,FISPE,138542.0,6058.0,6058.0,29763.0,23508.0,32452.0,96.0,0.0437268120858656,0.9171391593738444,0.1696813962552872,0.0437268120858656,0.0,7.5,88,75,2.294318959616701,1,,0.2,,,0,0,0,0
818007460_31122023.pdf,818007460,2023-12-31,FISPE,144512.0,4491.0,991.0,19660.0,20944.0,23862.0,97.0,0.0310770039858281,0.8239041153298131,0.1449291408325952,0.0068575620017714,0.0,7.5,88,75,1.295003422313484,1,,0.54,1.0,-0.0368692500840942,0,0,0,0
818007460_31122024.pdf,818007460,2024-12-31,FISPE,183248.0,2367.0,2367.0,22027.0,20720.0,26326.0,92.0,0.0129169213306557,0.8367013598723695,0.1130708111411857,0.0129169213306557,0.0,7.5,88,75,0.2929500342231348,1,,0.17,-2.0,-0.01540494537760495,0,0,0,0
824368989_31122021.pdf,824368989,2021-12-31,Association FASHION GREEN HUB,902346.0,-96686.0,-10540.0,,,,36.0,-0.1071495856356652,,,-0.0116806635148823,0.0,14.0,94,59,2.759753593429158,1,,,,,0,0,0,0
824972665_31122022.pdf,824972665,2022-12-31,Association TOUS TES POSSIBLES,1608684.0,860.0,27924.0,67763.0,311500.0,458768.0,25.0,0.0005345984668213,0.1477064660133226,0.1936365376916784,0.0173582878924636,1.0,7.5,82,54,2.5763175906913074,1,certifie_sans_reserve,,,,1,0,0,0
881201891_31122021.pdf,881201891,2021-12-31,ASSOC LA MORA GUILLAUME LE CONQUERANT,0.0,-16879.0,-16879.0,983121.0,50502.0,1010102.0,0.0,,0.9732888361769404,,,1.0,7.5,94,14,2.7679671457905544,1,,,,,0,0,0,0
881201891_31122022.pdf,881201891,2022-12-31,ASSOC LA MORA GUILLAUME LE CONQUERANT,33.0,-171435.0,-175207.0,3028127.0,2354131.0,6546671.0,0.0,-5195.0,0.4625445512688815,71337.30303030302,-5309.30303030303,0.0,7.5,94,14,1.7686516084873374,1,,,0.0,,0,0,0,0
918300492_31122023.pdf,918300492,2023-12-31,AMSL,1206211.0,-320602.0,-326209.0,-326209.0,350211.0,714641.0,11.0,-0.265792634953586,-0.4564655540334237,0.2903397498447618,-0.2704410754005725,0.0,34.0,86,45,1.700205338809035,1,,,,,0,0,0,0
302792221_31082017.pdf,302792221,2017-08-31,ASSOCIATION DE GESTION LYCÉE ANNE MARIE JAVOUHEY,837304.0,-180924.0,-175772.0,1925515.0,403420.0,2676035.0,2.0,-0.2160792257053591,0.7195402900186283,0.4818082799078949,-0.2099261439095,1.0,1.5,85,21,5.273100616016428,1,certifie_sans_reserve,,-1.0,0.07014032970355495,1,0,0,0
302792221_31082018.pdf,302792221,2018-08-31,Association de gestion lycée Anne Marie Javouhey,793865.0,-218366.0,-228294.0,1697222.0,299962.0,2396370.0,2.0,-0.2750669194384436,0.7082470570070565,0.3778501382476869,-0.2875728240947768,1.0,1.5,85,21,4.27378507871321,1,certifie_sans_reserve,,-1.5,0.03404358129062629,1,0,0,0
302792221_31082019.pdf,302792221,2019-08-31,ASSOCIATION DE GESTION LYCÉE ANNE MARIE JAVOUHEY,817338.0,-146670.0,-159132.0,1490683.0,55506.0,2396370.0,6.0,-0.1794484044544607,0.6220587805722823,0.0679107052406715,-0.1946954625870814,1.0,1.5,85,21,3.274469541409993,1,certifie_sans_reserve,,2.0,0.007615340661209308,1,0,0,0
302792221_31082020.pdf,302792221,2020-08-31,ASSOCIATION DE GESTION DU LYCÉE ANNE MARIE JAVOUHEY,817338.0,-146671.0,-15962.0,524571.0,336872.0,2085414.0,6.0,-0.1794496279385028,0.2515428591157439,0.4121575162295158,-0.0195292522799625,1.0,1.5,85,21,2.272416153319644,1,alerte_continuite_exploitation,,2.0,0.13402178590740715,0,0,0,1
310438536_31122018.pdf,310438536,2018-12-31,CEFIR (CENTRE D'EDUCATION ET DE FORMATION INTERCULTUREL RENCONTRE),714507.0,-44273.0,-57365.0,2226007.0,54387.0,255660.0,49.0,-0.0619630038614037,8.706903700226864,0.0761182185758851,-0.0802861273577445,1.0,7.5,85,59,5.796030116358659,1,certifie_sans_reserve,,,,1,0,0,0
310438536_31122019.pdf,310438536,2019-12-31,CEFIR (CENTRE D'EDUCATION ET DE FORMATION INTERCULTUREL RENCONTRE),431163.0,3291.0,1800.0,-18381.0,56413.0,214934.0,29.0,0.0076328441911759,-0.0855192756846287,0.1308391489993343,0.0041747552549731,1.0,7.5,85,59,4.7967145790554415,1,certifie_sans_reserve,,-20.0,0.0844608826127176,1,0,0,0
310438536_31122020.pdf,310438536,2020-12-31,CEFIR,379211.0,50075.0,69536.0,48074.0,180525.0,265031.0,77.0,0.1320504943158294,0.1813901015352921,0.4760542283847251,0.1833702081426962,1.0,7.5,85,59,3.794661190965092,1,certifie_sans_reserve,,14.0,0.13182816775022035,1,0,0,0
310438536_31122021.pdf,310438536,2021-12-31,CEFIR (CENTRE D'EDUCATION ET DE FORMATION INTERCULTUREL RENCONTRE),332001.0,-79099.0,-80476.0,-33418.0,84841.0,164596.0,85.0,-0.2382492823816795,-0.2030304503147099,0.2555444110108102,-0.2423968602504209,1.0,7.5,85,59,2.7953456536618755,1,certifie_sans_reserve,,28.0,-0.12328580775269699,1,0,0,0
310438536_31122022.pdf,310438536,2022-12-31,CEFIR,554558.0,1863.0,41010.0,6577.0,37752.0,178394.0,81.0,0.0033594321964519,0.0368678318777537,0.0680758369728684,0.0739507860313979,1.0,7.5,85,59,1.7960301163586585,1,certifie_sans_reserve,0.58,2.0,-0.054709711055649146,1,0,0,0
310438536_31122023.pdf,310438536,2023-12-31,CEFIR (CENTRE D'EDUCATION ET DE FORMATION INTERCULTUREL RENCONTRE),515747.0,-54968.0,-29455.0,2226007.0,36894.0,160453.0,72.0,-0.1065793887312965,13.873265068275446,0.0715350743678586,-0.0571113355967169,1.0,7.5,85,59,0.7967145790554415,1,certifie_sans_reserve,0.4,-6.5,0.09264276232685198,1,0,0,0
319588679_31122017.pdf,319588679,2017-12-31,ASSO° A.R.E.P.,2862824.0,215301.0,20523.0,987463.0,105037.0,1722022.0,31.0,0.0752058107658731,0.573432279030117,0.0366899956127236,0.0071687955668947,0.0,74.0,88,974,8.271047227926077,1,,,-13.5,-0.01198825755755925,0,0,0,0
319588679_31122018.pdf,319588679,2018-12-31,ASSO° A.R.E.P.,2566378.0,60462.0,190806.0,78791.0,677.0,1951802.0,51.0,0.0235592730299277,0.0403683365423336,0.0002637959022404,0.074348361776792,0.0,74.0,88,974,7.271731690622861,1,,,17.0,0.019397496592955497,0,0,0,0
319588679_31122019.pdf,319588679,2019-12-31,Association Réunionnaise d'Education Populaire,3148343.0,514282.0,49750.0,34944.0,926764.0,2585175.0,62.0,0.1633500542984039,0.0135170733122515,0.294365639322018,0.0158019631279056,1.0,74.0,88,974,6.272416153319644,1,certifie_sans_reserve,,15.5,0.004316583780505451,1,0,0,0
321337362_31122020.pdf,321337362,2020-12-31,LE CLUB DES PETITS GAVROCHES,235842.0,-3480.0,-3241.0,47265.0,71539.0,102370.0,75.0,-0.0147556414887933,0.4617075315033701,0.3033344357663181,-0.0137422511681549,0.0,4.0,88,75,3.162217659137577,1,,0.558,2.5,-0.00424975490028235,0,0,0,0
321337362_31122021.pdf,321337362,2021-12-31,LE CLUB DES PETITS GAVROCHES,247741.0,-3151.0,-2872.0,44393.0,65621.0,97609.0,74.0,-0.0127189282355363,0.4548043725476134,0.2648774324798882,-0.0115927521080483,1.0,4.0,88,75,2.16290212183436,1,certifie_sans_reserve,,0.0,0.023775422453898652,1,0,0,0
329970743_31122018.pdf,329970743,2018-12-31,MAISON DES ECRIVAINS ET DE LA LITTERATURE,1011579.0,-148749.0,-117991.0,-29763.0,101808.0,228534.0,97.0,-0.1470463503097632,-0.1302344508913334,0.1006426586554287,-0.1166404205702174,1.0,7.5,94,75,6.485968514715948,1,alerte_continuite_exploitation,0.41,,,0,0,0,1
329970743_31122019.pdf,329970743,2019-12-31,MAISON DES ECRIVAINS ET DE LA LITTERATURE,946155.0,-96049.0,-63240.0,-93003.0,93277.0,181640.0,96.0,-0.1015150794531551,-0.5120182779123541,0.0985853269284631,-0.0668389428793379,0.0,7.5,94,75,5.486652977412731,1,,0.44,-1.0,0.04980147769087949,0,0,0,0
329970743_31122020.pdf,329970743,2020-12-31,MAISON ÉCRIVAINS ET LITTÉRATURE,993120.0,-1389.0,-1194.0,-94197.0,44224.0,71778.0,90.0,-0.0013986225229579,-1.3123380422970827,0.0445303689382954,-0.0012022716288061,0.0,7.5,94,75,4.484599589322382,1,,0.48,-3.5,0.05771907447070565,0,0,0,0
329970743_31122021.pdf,329970743,2021-12-31,MAISON ÉCRIVAINS ET LITTÉRATURE,1036930.0,-26335.0,-26333.0,-120530.0,23671.0,65381.0,97.0,-0.0253970856277665,-1.843501934812866,0.0228279633147849,-0.0253951568572613,0.0,7.5,94,75,3.485284052019165,1,,0.5,0.5,0.020721893011038307,0,0,0,0
343283966_30092017.pdf,343283966,2017-09-30,ASSOCIATION SPORTIVE ACBB,967150.0,-26930.0,-17265.0,32036.0,51394.0,226709.0,34.0,-0.0278446983404849,0.141308902602014,0.0531396370780127,-0.0178514191180271,0.0,1.5,93,64,7.156741957563312,1,,,2.0,-0.014147265564313748,0,0,0,0
343283966_30092018.pdf,343283966,2018-09-30,ASSOCIATION SPORTIVE ACBB,1012662.0,-11458.0,1081.0,33117.0,49102.0,184859.0,33.0,-0.0113147328526201,0.179147350142541,0.0484880443820346,0.0010674835236238,0.0,1.5,93,64,6.157426420260096,1,,,2.0,-0.008964810232169447,0,0,0,0
343283966_30092019.pdf,343283966,2019-09-30,Association Sportive Automobile Club Basco-Béarnais,1171518.0,30297.0,29266.0,62383.0,201390.0,337942.0,43.0,0.0258613183920349,0.1845967651253765,0.1719051691907422,0.0249812636254842,0.0,1.5,93,64,5.158110882956879,1,,,4.5,0.02141634137175565,0,0,0,0
343283966_30092020.pdf,343283966,2020-09-30,ASSOCIATION SPORTIVE ASAC BASCO BEARNAIS,222165.0,11137.0,0.0,62383.0,305547.0,378021.0,74.0,0.050129408322643,0.1650252234664211,1.375315643778273,0.0,0.0,1.5,93,64,4.15605749486653,1,,,20.5,-0.0005337417618119008,0,0,0,0
343283966_30092021.pdf,343283966,2021-09-30,ASAC BASCO BEARNAIS ASSOCIATION SPORTIVE,100140.0,-23166.0,-22869.0,39514.0,206281.0,218630.0,14.0,-0.2313361294188136,0.1807345743950967,2.0599261034551626,-0.2283702816057519,0.0,1.5,93,64,3.156741957563313,1,,,-14.5,-0.12667577261561805,0,0,0,0
343283966_30092022.pdf,343283966,2022-09-30,ASAC BASCO BEARNAIS ASSOCIATION SPORTIVE,2121335.0,-6916.0,-6992.0,32521.0,143699.0,504026.0,18.0,-0.003260211140626,0.0645224651109268,0.0677398902106456,-0.0032960376366769,0.0,1.5,93,64,2.157426420260096,1,,,-28.0,-0.0016480188183384537,0,0,0,0
343283966_30092023.pdf,343283966,2023-09-30,ASAC BASCO BEARNAIS ASSOCIATION SPORTIVE,1694937.0,-15756.0,-18196.0,14325.0,214168.0,1168265.0,13.0,-0.0092959207333369,0.0122617727998356,0.1263574988332899,-0.0107355022635059,0.0,1.5,93,64,1.158110882956879,1,,1.0,-0.5,0.10881738967112299,0,0,0,0
378416085_31122017.pdf,378416085,2017-12-31,Point Formation - Association,691388.0,-37923.0,-37401.0,144433.0,301102.0,409569.0,19.0,-0.05485053255191,0.3526463184469527,0.4355036535201652,-0.0540955295723964,1.0,1.5,85,13,6.403832991101985,1,certifie_sans_reserve,,-2.5,-0.06912077965098974,1,0,0,0
378416085_31122018.pdf,378416085,2018-12-31,Point Formation - Association,531670.0,-15374.0,-15208.0,205928.0,7033.0,410982.0,32.0,-0.0289164331258111,0.5010633069088184,0.0132281302311584,-0.0286042093779976,1.0,1.5,85,13,5.404517453798768,1,certifie_sans_reserve,,4.5,-0.0630852833420348,1,0,0,0
378416085_31122019.pdf,378416085,2019-12-31,Association Point Formation,484215.0,-71903.0,-64939.0,140989.0,45601.0,393110.0,30.0,-0.1484939541319455,0.3586502505659993,0.0941751081647615,-0.1341119130964551,1.0,1.5,85,13,4.405201916495551,1,certifie_sans_reserve,,5.5,-0.04000819176202935,1,0,0,0
378416085_31122020.pdf,378416085,2020-12-31,Point Formation - Association,514816.0,11752.0,5931.0,146920.0,158705.0,286471.0,28.0,0.0228275733465937,0.5128616858250923,0.3082751895822974,0.0115206209597215,1.0,1.5,85,13,3.403148528405202,1,certifie_sans_reserve,0.48,-2.0,0.02006241516885955,1,0,0,0
388133076_31122017.pdf,388133076,2017-12-31,Association Office de la Jeunesse,1698959.0,1688959.0,1688959.0,1527100.0,1527100.0,1527100.0,0.0,0.9941140427756056,1.0,0.8988445277372791,0.9941140427756056,0.0,14.0,93,62,6.140999315537303,1,,,-45.0,0.4899550547246072,0,0,0,0
388133076_31122018.pdf,388133076,2018-12-31,OFFICE DE LA JEUNESSE,1721838.0,45368.0,43258.0,476680.0,321465.0,763357.0,90.0,0.0263485879623983,0.6244522549737541,0.1866987486627661,0.0251231532815514,1.0,14.0,93,62,5.141683778234087,1,certifie_sans_reserve,,22.0,0.0003492903018065818,1,0,0,0
388133076_31122019.pdf,388133076,2019-12-31,Association OFFICE DE LA JEUNESSE,1562383.0,954.0,-99183.0,365497.0,185207.0,588200.0,91.0,0.0006106057221564,0.6213821829309759,0.1185413563767655,-0.0634818735226893,1.0,14.0,93,62,4.142368240930869,1,certifie_sans_reserve,,45.5,-0.5287979581491474,1,0,0,0
388133076_31122020.pdf,388133076,2020-12-31,Association OFFICE DE LA JEUNESSE,1547635.0,104607.0,111943.0,474161.0,503131.0,728431.0,92.0,0.0675915186720383,0.6509346801550181,0.3250966797726854,0.072331654427562,0.0,14.0,93,62,3.14031485284052,1,certifie_avec_reserve,0.71,1.0,0.023604250573005303,0,1,0,0
388133076_31122021.pdf,388133076,2021-12-31,Association OFFICE DE LA JEUNESSE,1637871.0,81237.0,79995.0,550877.0,665915.0,901622.0,92.0,0.0495991442549504,0.6109844258458644,0.406573533568883,0.0488408427769952,0.0,14.0,93,62,2.1409993155373037,1,certifie_avec_reserve,,0.5,0.05616135814984226,0,1,0,0
388133076_31122022.pdf,388133076,2022-12-31,Association CENTRE SOCIOCULTUREL PARTAGES,1420042.0,1788.0,-194846.0,352076.0,449459.0,631188.0,86.0,0.0012591176880683,0.5577989442131346,0.316511060940451,-0.1372114345913712,1.0,14.0,93,62,1.1416837782340865,1,alerte_continuite_exploitation,,-3.0,-0.10477154450946659,0,0,0,1
402542534_31122017.pdf,402542534,2017-12-31,Association A.D.P.I.,1677348.0,-42104.0,-52058.0,1177121.0,130771.0,1889545.0,0.0,-0.025101529318901,0.6229653170472257,0.0779629510393788,-0.0310358971423938,1.0,,85,75,7.575633127994524,1,certifie_sans_reserve,,0.0,-0.0211812296014044,1,0,0,0
402542534_31122018.pdf,402542534,2018-12-31,ASSOCIATION A.D.P.I.,1272913.0,-147503.0,-249250.0,927871.0,173398.0,1631555.0,0.0,-0.1158783043303038,0.5687034761316658,0.1362214071189468,-0.1958107113369099,1.0,,85,75,6.576317590691307,1,certifie_sans_reserve,,-3.0,-0.0989240621799655,1,0,0,0
402542534_31122019.pdf,402542534,2019-12-31,ADPI,1249802.0,-39333.0,-19373.0,908498.0,171721.0,1542752.0,0.0,-0.0314713850673946,0.5888814274750576,0.1373985639325269,-0.0155008553354851,0.0,,85,75,5.577002053388091,1,,,0.0,0.007767520903454353,0,0,0,0
402542534_31122020.pdf,402542534,2020-12-31,Association A.D.P.I.,941160.0,-71044.0,-145510.0,762988.0,328680.0,1782691.0,0.0,-0.0754855709974924,0.4279978975604858,0.3492286115007013,-0.1546070806239109,1.0,,85,75,4.574948665297741,1,certifie_sans_reserve,,0.0,0.020601815356499492,1,0,0,0
402542534_31122021.pdf,402542534,2021-12-31,ASSOCIATION A.D.P.I.,535824.0,-398229.0,-540636.0,222352.0,906594.0,1738514.0,0.0,-0.7432085908805877,0.1278977333515864,1.691962286123802,-1.008980560781152,0.0,,85,75,3.575633127994524,1,refus_certification,,0.0,-0.4967398527228334,0,0,1,0
402550784_31122018.pdf,402550784,2018-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,939801.0,37284.0,46644.0,329475.0,51571.0,919678.0,59.0,0.0396722284824127,0.3582503876356724,0.0548743829810779,0.049631783749964,1.0,7.5,72,26,6.50239561943874,1,certifie_sans_reserve,,-8.0,0.0511783321766636,1,0,0,0
409908704_31122017.pdf,409908704,2017-12-31,Association ADNA,1246528.0,46195.0,9149.0,16849.0,142077.0,681667.0,68.0,0.0370589348975715,0.0247173473264805,0.1139781858089028,0.0073395864352826,1.0,34.0,72,25,8.016427104722792,1,certifie_sans_reserve,0.61,-5.0,-0.019012873472338352,1,0,0,0
409908704_31122018.pdf,409908704,2018-12-31,Association ADNA,1400837.0,-100416.0,-26496.0,-82734.0,218408.0,655178.0,70.0,-0.0716828581769327,-0.1262771338475956,0.1559125008834004,-0.0189144061728809,0.0,34.0,72,25,7.017111567419575,1,,0.64,0.5,-0.0301733272787387,0,0,0,0
410659478_31122017.pdf,410659478,2017-12-31,"FAIS-NOUS REVER, L'AGENCE POUR L'EDUCATION PAR LE SPORT",2018163.0,-92902.0,-75672.0,262481.0,54031.0,1126929.0,49.0,-0.0460329517486942,0.2329170693096015,0.0267723667513476,-0.0374954847551956,1.0,74.0,94,75,8.071184120465434,1,certifie_sans_reserve,,-24.0,-0.02683144448013705,1,0,0,0
410659478_31122018.pdf,410659478,2018-12-31,FAIS NOUS REVER - L'AGENCE POUR L'EDUCATION PAR LE SPORT,2421053.0,53800.0,49243.0,311724.0,218886.0,1371717.0,74.0,0.0222217357488662,0.2272509562832566,0.0904094210246533,0.0203394969048591,1.0,74.0,94,75,7.0718685831622174,1,certifie_sans_reserve,,-8.0,0.012989095095683797,1,0,0,0
410659478_31122019.pdf,410659478,2019-12-31,"FAIS-NOUS REVER, L'AGENCE POUR L'EDUCATION PAR LE SPORT",4667274.0,46146.0,46146.0,357870.0,421490.0,3068369.0,83.0,0.0098871418305417,0.1166319956954329,0.0903075328339411,0.0098871418305417,1.0,74.0,94,75,6.072553045859,1,certifie_sans_reserve,,17.0,0.02369131329286865,1,0,0,0
410659478_31122020.pdf,410659478,2020-12-31,FAIS NOUS REVER - L'AGENCE POUR L'EDUCATION PAR LE SPORT,5627103.0,17931.0,-13664.0,344207.0,1753417.0,7066263.0,58.0,0.0031865419915007,0.0487113202551334,0.3116020801467469,-0.0024282477146766,1.0,74.0,94,75,5.070499657768652,1,certifie_sans_reserve,,-8.0,-0.01138387230976785,1,0,0,0
410659478_31122021.pdf,410659478,2021-12-31,FAIS-NOUS REVER L'AGENCE POUR L'EDUCATION PAR LE SPORT,7070181.0,5338.0,5338.0,349544.0,494266.0,5289406.0,58.0,0.0007550018875047,0.066083790883135,0.0699085355806308,0.0007550018875047,1.0,74.0,94,75,4.071184120465435,1,certifie_sans_reserve,,-12.5,-0.0045660699715185,1,0,0,0
410670616_31122017.pdf,410670616,2017-12-31,ASSOCIATION DE PREVENTION PAR DES PRATIQUES EDUCATIVES INFORMELLES,1725869.0,90972.0,9243.0,190673.0,239930.0,852629.0,77.0,0.052710837265169,0.2236295035707206,0.1390198213189993,0.0053555629077293,1.0,0.0,88,974,5.256673511293634,1,certifie_sans_reserve,,-5.0,0.02200230569567755,1,0,0,0
410670616_31122018.pdf,410670616,2018-12-31,ASSOCIATION DE PREVENTION PAR DES PRATIQUES EDUCATIVES INFORMELLES,1789726.0,-182156.0,-48167.0,142500.0,68466.0,809812.0,67.0,-0.1017787080256977,0.1759667675954419,0.038255017807195,-0.0269130581999702,1.0,0.0,88,974,4.257357973990418,1,certifie_sans_reserve,,-11.0,0.009010987027182303,1,0,0,0
